Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
2018-12-23,BOLÍVAR,CALAMAR,Domingo,0,BARRIO CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,13140000.0,1
2018-12-23,BOYACÁ,SAMACÁ,Domingo,0,BARRIO CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,15646000.0,1
2018-12-23,CALDAS,MANIZALES (CT),Domingo,2,PERSIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,17001000.0,1
2018-12-23,CAQUETÁ,CURILLO,Domingo,2,BARRIO EL CENTRO,URBANA,DISCOTECAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40.0,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,,SECUNDARIA,18205000.0,1
2018-12-23,CASANARE,HATO COROZAL,Domingo,10,INSP.SAN JOSE,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,72.0,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,,PRIMARIA,85125000.0,1
2018-12-23,CAUCA,EL TAMBO,Domingo,9,VDA EL CERRITO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,19256000.0,1
2018-12-23,CAUCA,PATÍA,Domingo,19,C/MIENTO LA FONDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,PASAJERO VEHICULO,28.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,19532000.0,1
2018-12-23,CAUCA,ROSAS,Domingo,4,CASERIO PARRAGA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,35.0,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,19622000.0,1
2018-12-23,CESAR,AGUSTÍN CODAZZI,Domingo,5,VEREDA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,20013000.0,1
2018-12-23,CESAR,VALLEDUPAR (CT),Domingo,6,VILLA MIRIAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,48.0,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,20001000.0,1
2018-12-23,CÓRDOBA,LA APARTADA,Domingo,7,CGTO LA BALSA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,45.0,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,,SECUNDARIA,23350000.0,1
2018-12-23,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,11,LA ALAMEDA E-3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,11001000.0,1
2018-12-23,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,4,TIBABUYES E-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,11001000.0,1
2018-12-23,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,22,SAN JOSE DE BARRANCAS E-1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30.0,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,11001000.0,1
2018-12-23,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,22,SAN JOSE DE BARRANCAS E-1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,11001000.0,1
2018-12-23,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,18,BOGOTA SUR - LA ESPERANZA E-19,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,53.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,11001000.0,1
2018-12-23,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,6,CENTRO USME E-5,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,11001000.0,1
2018-12-23,HUILA,NEIVA (CT),Domingo,22,JOSE ANTONIO GALAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,24.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,41001000.0,1
2018-12-23,HUILA,NEIVA (CT),Domingo,15,LA VICTORIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,41001000.0,1
2018-12-23,MAGDALENA,ALGARROBO,Domingo,5,via loma del balsamo-caracolicito,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,69.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,47030000.0,1
2018-12-23,MAGDALENA,ZONA BANANERA,Domingo,2,CORREGIMIENTO ORIHUECA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,47980000.0,1
2018-12-23,META,GRANADA,Domingo,3,VILLAS DE GRANADA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,50313000.0,1
2018-12-23,META,VILLAVICENCIO (CT),Domingo,13,SANTA FE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,50001000.0,1
2018-12-23,NARIÑO,IPIALES,Domingo,2,LOS CHILCOS,URBANA,FRENTE A DISCOTECAS,ARMA DE FUEGO,A PIE,A PIE,20.0,FEMENINO,SEPARADO,COLOMBIA,AMA DE CASA,,PRIMARIA,52356000.0,1
2018-12-23,NARIÑO,LA UNIÓN,Domingo,19,VILLA CATALINA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42.0,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,,PRIMARIA,52399000.0,1
2018-12-23,NARIÑO,PASTO (CT),Domingo,15,ANGANOY,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,52001000.0,1
2018-12-23,NARIÑO,SAMANIEGO,Domingo,19,VDA VEREDA SAN DIEGO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,PRIMARIA,52678000.0,1
2018-12-23,NARIÑO,SAN ANDRES DE TUMACO,Domingo,9,VEREDA RESTREPO RIO MIRA,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,47.0,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,52835000.0,1
2018-12-23,PUTUMAYO,PUERTO CAICEDO,Domingo,20,VDA. ARIZONA,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,51.0,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,,SECUNDARIA,86569000.0,1
2018-12-23,PUTUMAYO,PUERTO CAICEDO,Domingo,7,VDA. EL PARAISO,RURAL,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,55.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,86569000.0,1
2018-12-23,QUINDÍO,ARMENIA (CT),Domingo,3,CIUDADELA EL SOL,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,63001000.0,1
2018-12-23,RISARALDA,BELÉN DE UMBRÍA,Domingo,21,SECTOR REMOLINOS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,66088000.0,1
2018-12-23,SANTANDER,BUCARAMANGA (CT),Domingo,14,CAFE MADRID,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,68001000.0,1
2018-12-23,SANTANDER,PUERTO WILCHES,Domingo,2,LA CIENAGA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,68575000.0,1
2018-12-23,TOLIMA,FLANDES,Domingo,5,CEIBA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,PRIMARIA,73275000.0,1
2018-12-23,TOLIMA,IBAGUÉ (CT),Domingo,23,VRDA. LA MARTINICA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,46.0,MASCULINO,CASADO,FRANCIA,EMPLEADO PARTICULAR,,SECUNDARIA,73001000.0,1
2018-12-23,VALLE,BOLÍVAR,Domingo,21,CRGTO NARANJAL,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,76100000.0,1
2018-12-23,VALLE,CALI (CT),Domingo,19,BRISAS DE MAYO E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,76001000.0,1
2018-12-23,VALLE,CALI (CT),Domingo,17,12 DE OCTUBRE E12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,76001000.0,1
2018-12-23,VALLE,CALI (CT),Domingo,22,ALTO NAPOLES E18,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76001000.0,1
2018-12-23,VALLE,CALI (CT),Domingo,13,VALLADO E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,76001000.0,1
2018-12-23,VALLE,CALI (CT),Domingo,2,VIPASA E2,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76001000.0,1
2018-12-23,VALLE,CALI (CT),Domingo,5,SAN PEDRO E3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,38.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,ANALFABETA,76001000.0,1
2018-12-23,VALLE,CANDELARIA,Domingo,19,CGTO VILLAGORGONA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,31.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,76130000.0,1
2018-12-23,VALLE,GUACARÍ,Domingo,1,EL LIMONAR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,21.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76318000.0,1
2018-12-23,VALLE,PALMIRA,Domingo,1,EL JARDIN,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,76520000.0,1
2018-12-23,VALLE,PALMIRA,Domingo,5,LA TRINIDAD,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,76520000.0,1
2018-12-24,ANTIOQUIA,MEDELLÍN (CT),Lunes,2,LA CANDELARIA C-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,5001000.0,1
2018-12-24,ANTIOQUIA,SAN PEDRO,Lunes,5,LA CUCHILLA,RURAL,POTREROS,ARMA DE FUEGO,A PIE,A PIE,30.0,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,5664000.0,1
2018-12-24,ATLÁNTICO,BARRANQUILLA (CT),Lunes,13,LA CHINITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,,SECUNDARIA,8001000.0,1
2018-12-24,BOLÍVAR,CARTAGENA (CT),Lunes,22,JOSE A. GALAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,13001000.0,1
2018-12-24,BOLÍVAR,CARTAGENA (CT),Lunes,6,SAN FRANCISCO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,13001000.0,1
2018-12-24,BOLÍVAR,CARTAGENA (CT),Lunes,6,SAN FRANCISCO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,13001000.0,1
2018-12-24,CAQUETÁ,FLORENCIA (CT),Lunes,16,PUEBLO NUEVO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,18001000.0,1
2018-12-24,CAUCA,SANTANDER DE QUILICHAO,Lunes,0,SANTA INES,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,19698000.0,1
2018-12-24,CAUCA,SUÁREZ,Lunes,17,VDA LA BETULIA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,PRIMARIA,19780000.0,1
2018-12-24,CÓRDOBA,PUERTO LIBERTADOR,Lunes,18,CGTO JUAN JOSE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,45.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,23580000.0,1
2018-12-24,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,4,SANTA FE E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,11001000.0,1
2018-12-24,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,3,QUIBA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,,SECUNDARIA,11001000.0,1
2018-12-24,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2,GALICIA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,,SECUNDARIA,11001000.0,1
2018-12-24,CUNDINAMARCA,SOACHA,Lunes,8,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,,SECUNDARIA,25754000.0,1
2018-12-24,CUNDINAMARCA,ZIPAQUIRÁ,Lunes,23,LA CONCEPCION,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,25899000.0,1
2018-12-24,GUAVIARE,MIRAFLORES,Lunes,20,LAGOS DEL DORADO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,95200000.0,1
2018-12-24,NARIÑO,IPIALES,Lunes,5,VEREDA ORAMBU,RURAL,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,52356000.0,1
2018-12-24,QUINDÍO,ARMENIA (CT),Lunes,4,MIRADOR ¿ LA SECRETA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,53.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,PRIMARIA,63001000.0,1
2018-12-24,QUINDÍO,CALARCA,Lunes,1,LLANITOS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,63130000.0,1
2018-12-24,SANTANDER,PIEDECUESTA,Lunes,23,CENTRO P/TA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,68547000.0,1
2018-12-24,VALLE,CALI (CT),Lunes,7,ALAMEDA E9,URBANA,ESTABLECIMIENTO DE COMERCIO,ARMA DE FUEGO,A PIE,A PIE,43.0,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,,SECUNDARIA,76001000.0,1
2018-12-24,VALLE,LA VICTORIA,Lunes,13,VIA LA VICTORIA - LA UNION,RURAL,RIOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,76403000.0,1
2018-12-24,VALLE,SEVILLA,Lunes,17,VDA EL CRUCERO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,54.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,76736000.0,1
2018-12-25,ANTIOQUIA,ANORÍ,Martes,19,PUERTO RICO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,57.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,5040000.0,1
2018-12-25,ANTIOQUIA,CAREPA,Martes,14,12 DE OCTUBRE,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,5147000.0,1
2018-12-25,ANTIOQUIA,CHIGORODÓ,Martes,6,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,5172000.0,1
2018-12-25,ANTIOQUIA,CONCORDIA,Martes,2,EL EDEN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,5209000.0,1
2018-12-25,ANTIOQUIA,EL BAGRE,Martes,5,LAS DELICIAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16.0,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,,SECUNDARIA,5250000.0,1
2018-12-25,ANTIOQUIA,MEDELLÍN (CT),Martes,20,SAN JAVIER 2 C-13,URBANA,SOBRE ANDEN - VIA PUBLICA,CONTUNDENTES,A PIE,A PIE,34.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,5001000.0,1
2018-12-25,ANTIOQUIA,MEDELLÍN (CT),Martes,4,ALTAVISTA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,5001000.0,1
2018-12-25,ANTIOQUIA,MEDELLÍN (CT),Martes,0,LOPEZ DE MESA C-7,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,PASAJERO VEHICULO,A PIE,26.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,5001000.0,1
2018-12-25,ANTIOQUIA,MEDELLÍN (CT),Martes,1,KENNEDY C-6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,5001000.0,1
2018-12-25,ANTIOQUIA,REMEDIOS,Martes,2,CABUYAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,21.0,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,5604000.0,1
2018-12-25,ANTIOQUIA,RIONEGRO,Martes,22,ABREO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,56.0,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,,PRIMARIA,5615000.0,1
2018-12-25,ATLÁNTICO,BARRANQUILLA (CT),Martes,6,ABAJO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29.0,MASCULINO,DIVORCIADO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,8001000.0,1
2018-12-25,ATLÁNTICO,PUERTO COLOMBIA,Martes,13,SABANILLA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33.0,MASCULINO,SOLTERO,VENEZUELA,INDEPENDIENTE,,SECUNDARIA,8573000.0,1
2018-12-25,ATLÁNTICO,SOLEDAD,Martes,5,NUEVA ESPERANZA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33.0,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,,PRIMARIA,8758000.0,1
2018-12-25,BOLÍVAR,CARTAGENA (CT),Martes,4,REP. DEL LIBANO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,13001000.0,1
2018-12-25,BOLÍVAR,SAN JUAN NEPOMUCENO,Martes,0,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,PRIMARIA,13657000.0,1
2018-12-25,BOLÍVAR,SAN PABLO,Martes,3,VDA. CAÑABRAVAL ALTO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,PRIMARIA,13670000.0,1
2018-12-25,BOLÍVAR,SANTA ROSA,Martes,21,LA FLORESTA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32.0,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,13683000.0,1
2018-12-25,BOLÍVAR,TURBACO,Martes,13,PUMAREJO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,13836000.0,1
2018-12-25,CALDAS,MANIZALES (CT),Martes,4,ALTO TABLAZO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27.0,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,17001000.0,1
2018-12-25,CAQUETÁ,EL PAUJIL,Martes,23,VDA.  NIÑA ALTA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,55.0,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,,SECUNDARIA,18256000.0,1
2018-12-25,CAQUETÁ,FLORENCIA (CT),Martes,12,JUAN XXIII,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34.0,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,,SECUNDARIA,18001000.0,1
2018-12-25,CAUCA,GUACHENÉ,Martes,3,VDA LA CABAÑITA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,19300000.0,1
2018-12-25,CAUCA,GUACHENÉ,Martes,3,VDA LA CABAÑITA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,,SECUNDARIA,19300000.0,1
2018-12-25,CESAR,MANAURE,Martes,12,VER. BERLIN,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,23.0,MASCULINO,SOLTERO,,INDEPENDIENTE,,PRIMARIA,20443000.0,1
2018-12-25,CESAR,VALLEDUPAR (CT),Martes,18,SAN MARTIN,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28.0,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,,SECUNDARIA,20001000.0,1
